"CountryName","RegionName","Date","PredictedDailyNewCases","PredictedDailyNewDeaths","PredictedDailyNewHospital","PredictedDailyNewICU","Cost","C1_School.closing","C2_Workplace.closing","C3_Cancel.public.events","C4_Restrictions.on.gatherings","C5_Close.public.transport","C6_Stay.at.home.requirements","C7_Restrictions.on.internal.movement","C8_International.travel.controls","H1_Public.information.campaigns","H2_Testing.policy","H3_Contact.tracing","H6_Facial.Coverings"
"Afghanistan","",2021-03-04,89139.6933257778,328.890658595944,14776.4988476299,4432.94965428897,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-05,94644.8963697513,360.123391013987,15946.5744453652,4783.97233360955,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-06,100100.331858886,394.534878348028,17188.4152805723,5156.52458417169,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-07,105613.625443344,438.951113368671,18666.0185151812,5599.80555455436,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-08,111806.46983927,462.476303887456,19597.8279793882,5879.34839381647,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-09,115475.807703891,501.944500658116,20904.3940964523,6271.31822893568,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-10,120322.989215801,545.742791460473,22284.9233314445,6685.47699943334,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-11,125095.152421386,591.059953905196,23661.2240924378,7098.36722773134,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-12,129454.926187588,637.862977814607,25025.0829647214,7507.52488941643,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-13,133357.622571942,687.536611222892,26403.4063608359,7921.02190825077,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-14,136907.769551967,746.640740607248,27951.6174598175,8385.48523794525,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-15,140731.136346393,783.913119175529,28868.9519259726,8660.68557779179,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-16,141620.773345685,836.175763858091,30080.7473039502,9024.22419118506,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-17,143365.592470801,891.396933257778,31273.7881053464,9382.13643160392,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-18,144716.374008452,946.448963697513,32363.7315468969,9709.11946406908,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-19,145378.053345608,1001.00331858886,33339.4056429856,10001.8216928957,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-20,145363.013826835,1056.13625443344,34226.9423879917,10268.0827163975,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-21,144839.49656025,1118.0646983927,35182.7840865983,10554.8352259795,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-22,144496.417794754,1154.75807703891,35405.1933364212,10621.5580009263,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-23,141173.240009261,1203.22989215801,35841.3981177004,10752.4194353101,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-24,138795.617456498,1250.95152421386,36179.0935021131,10853.7280506339,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-25,136137.378143196,1294.54926187588,36344.513336402,10903.3540009206,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-26,132957.890755833,1333.57622571942,36340.7534567089,10902.2260370127,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-27,129325.509334983,1369.07769551967,36209.8741400625,10862.9622420187,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-28,125457.027679998,1407.31136346393,36124.1044486885,10837.2313346066,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-29,122076.017116819,1416.20773345685,35293.3100023153,10587.9930006946,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-30,116030.247351908,1433.65592470801,34698.9043641244,10409.6713092373,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-03-31,111328.750035273,1447.16374008452,34034.344535799,10210.3033607397,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-01,106712.457920697,1453.78053345608,33239.4726889582,9971.84180668747,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-02,101936.180495765,1453.63013826836,32331.3773337457,9699.41320012372,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-03,97063.6450222084,1448.3949656025,31364.2569199995,9409.27707599986,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-04,92299.6340507119,1444.96417794754,30519.0042792048,9155.70128376144,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-05,88346.0243156265,1411.73240009261,29007.5618379769,8702.26855139306,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-06,82012.8601063702,1387.95617456498,27832.1875088182,8349.65625264547,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-07,77332.533838354,1361.37378143196,26678.1144801741,8003.43434405224,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-08,72983.4472120589,1329.57890755833,25484.0451239413,7645.21353718239,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-09,68687.3066290535,1293.25509334983,24265.9112555521,7279.77337666563,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-10,64480.5123774469,1254.57027679998,23074.908512678,6922.47255380339,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-11,60540.4615292445,1220.76017116819,22086.5060789066,6625.95182367199,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-12,57539.9689011332,1160.30247351908,20503.2150265926,6150.96450797777,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-13,52253.5748417018,1113.28750035273,19333.1334595885,5799.94003787655,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-14,48723.7717241557,1067.12457920697,18245.8618030147,5473.75854090442,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-15,45583.3995716144,1019.36180495765,17171.8266572634,5151.54799717901,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-16,42532.1873014726,970.636450222084,16120.1280943617,4836.03842830852,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-17,39591.1500515273,922.996340507119,15135.1153823111,4540.53461469333,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-18,36923.5000695054,883.460243156265,14384.9922252833,4315.49766758499,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-19,35188.7176623641,820.128601063702,13063.3937104255,3919.01811312764,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-20,31144.2965165283,773.32533838354,12180.9429310389,3654.28287931168,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-21,28845.4514059559,729.834472120589,11395.8498929036,3418.75496787108,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-22,26902.3496152851,686.873066290535,10633.0468253681,3189.91404761044,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-23,25007.7614728034,644.805123774469,9897.78751288182,2969.33625386455,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-24,23179.4727986724,605.404615292445,9230.87501737635,2769.2625052129,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-25,21578.1170027875,575.399689011332,8797.17941559102,2639.15382467731,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-26,20860.679721297,522.535748417018,7786.07412913208,2335.82223873962,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-27,17779.8462396805,487.237717241557,7211.36285148897,2163.40885544669,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-28,16402.9584052627,455.833995716144,6725.58740382129,2017.67622114639,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-29,15331.1901477537,425.321873014726,6251.94036820085,1875.58211046026,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-04-30,14257.1710518096,395.911500515273,5794.86819966811,1738.46045990043,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-01,13200.3422750913,369.235000695054,5394.52925069689,1618.35877520907,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-02,12323.0952309936,351.887176623641,5215.16993032425,1564.55097909727,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-03,12283.7889101951,311.442965165283,4444.96155992014,1333.48846797604,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-04,9834.77349706469,288.454514059559,4100.73960131568,1230.2218803947,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-05,9052.67501149105,269.023496152851,3832.79753693842,1149.83926108153,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-06,8535.2670104092,250.077614728034,3564.2927629524,1069.28782888572,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-07,7976.84791891805,231.794727986724,3300.08556877284,990.025670631851,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-08,7399.31264507828,215.781170027875,3080.77380774841,924.232142324523,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-09,6967.28142459585,208.60679721297,3070.94722754876,921.284168264629,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-10,7340.99048284043,177.798462396805,2458.69337426617,737.608012279852,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-11,5273.61024014515,164.029584052627,2263.16875287276,678.950625861829,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-12,4847.73420223944,153.311901477537,2133.8167526023,640.14502578069,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-13,4659.9942284589,142.571710518096,1994.21197972951,598.263593918854,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-14,4406.19623056359,132.003422750913,1849.82816126957,554.948448380871,12,3,3,2,4,0,0,0,0,0,0,0,0
"Afghanistan","",2021-05-15,4110.14100906446,123.230952309936,1741.82035614896,522.546106844689,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-15,3763.01289803308,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-16,4386.5697660259,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-17,4584.29126124366,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-18,4685.06105449959,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-19,4784.05718894108,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-20,4887.40846986417,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-21,4906.85701490981,NA,940.75322450827,282.225967352481,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-22,4797.83253911628,NA,1096.64244150648,328.992732451943,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-23,5398.02910699982,NA,1146.07281531092,343.821844593275,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-24,5560.09766331474,NA,1171.2652636249,351.379579087469,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-25,5617.86043050163,NA,1196.01429723527,358.804289170581,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-26,5667.80773137573,NA,1221.85211746604,366.555635239812,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-27,5716.22432562638,NA,1226.71425372745,368.014276118236,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-02-28,5675.01461169709,37.6301289803308,1199.45813477907,359.837440433721,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-01,5501.14465157339,43.8656976602591,1349.50727674996,404.852183024987,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-02,6034.64120684504,45.8429126124366,1390.02441582869,417.007324748606,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-03,6117.96480577413,46.8506105449959,1404.46510762541,421.339532287622,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-04,6091.82829833533,47.8405718894109,1416.95193284393,425.08557985318,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-05,6054.84526833629,48.8740846986417,1429.05608140659,428.716824421978,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-06,6014.06206909233,49.0685701490981,1418.75365292427,425.626095877282,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-07,5882.03459753678,47.9783253911628,1375.28616289335,412.585848868004,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-08,5617.77177800515,53.9802910699982,1508.66030171126,452.598090513378,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-09,6063.92017915175,55.6009766331474,1529.49120144353,458.84736043306,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-10,6052.30848332008,56.1786043050163,1522.95707458383,456.88712237515,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-11,5931.54116445579,56.6780773137573,1513.71131708407,454.113395125222,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-12,5802.61045960956,57.1622432562638,1503.51551727308,451.054655181925,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-13,5673.29845328125,56.7501461169709,1470.5086493842,441.152594815259,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-14,5456.68844569234,55.0114465157339,1404.44294450129,421.332883350386,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-15,5113.62587231569,60.3464120684504,1515.98004478794,454.794013436381,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-16,5489.01851596433,61.1796480577413,1513.07712083002,453.923136249006,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-17,5404.02941160461,60.9182829833533,1482.88529111395,444.865587334184,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-18,5214.8064704187,60.5484526833629,1450.65261490239,435.195784470717,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-19,5024.15690494474,60.1406206909233,1418.32461332031,425.497383996094,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-20,4840.00061549724,58.8203459753678,1364.17211142308,409.251633426925,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-21,4575.32482357903,56.1777177800515,1278.40646807892,383.521940423677,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-22,4192.03367140087,60.6392017915175,1372.25462899108,411.676388697325,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-23,4536.38228119148,60.5230848332008,1351.00735290115,405.302205870346,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-24,4419.69472108334,59.3154116445579,1303.70161760467,391.110485281402,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-25,4204.43662472279,58.0261045960956,1256.03922623618,376.811767870855,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-26,3994.45914099713,56.7329845328125,1210.00015387431,363.000046162293,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-27,3797.26486099159,54.5668844569234,1143.83120589476,343.149361768427,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-28,3525.32433677975,51.1362587231569,1048.00841785022,314.402525355065,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-29,3140.97925149836,54.8901851596433,1134.09557029787,340.228671089361,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-30,3491.12505349882,54.0402941160461,1104.92368027083,331.47710408125,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-03-31,3378.94653672312,52.148064704187,1051.1091561807,315.332746854209,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-01,3171.84130514716,50.2415690494474,998.614785249283,299.584435574785,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-02,2974.24925941808,48.4000061549724,949.316215247898,284.794864574369,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-03,2793.14542143513,45.7532482357903,881.331084194938,264.399325258481,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-04,2540.41644871195,41.9203367140087,785.24481287459,235.573443862377,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-05,2178.6052724459,45.3638228119148,872.781263374706,261.834379012412,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-06,2554.96116989149,44.1969472108334,844.73663418078,253.420990254234,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-07,2466.54582600426,42.0443662472279,792.960326286791,237.888097886037,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-08,2284.49656426155,39.9445914099713,743.562314854519,223.068694456356,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-09,2113.68189575492,37.9726486099159,698.286355358783,209.485906607635,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-10,1960.66525989781,35.2532433677975,635.104112177988,190.531233653396,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-11,1736.9293669672,31.4097925149836,544.651318111474,163.395395433442,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-12,1405.17459796039,34.9112505349882,638.740292472873,191.622087741862,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-13,1812.93794822544,33.7894653672312,616.636456501064,184.990936950319,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-14,1752.98098398877,31.7184130514716,571.124141065387,171.337242319616,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-15,1599.20822559587,29.7424925941808,528.420473938729,158.526142181619,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-16,1456.83954542315,27.9314542143513,490.166314974454,147.049894492336,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-17,1332.20439979661,25.4041644871195,434.2323417418,130.26970252254,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-18,1136.56529122615,21.786052724459,351.293649490097,105.388094847029,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-19,832.782989507856,25.5496116989149,453.234487056361,135.970346116908,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-20,1268.64472813318,24.6654582600426,438.245245997192,131.473573799157,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-21,1234.03631577603,22.8449656426155,399.802056398968,119.94061691969,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-22,1104.83529607353,21.1368189575492,364.209886355787,109.262965906736,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-23,986.551846508233,19.6066525989781,333.051099949152,99.9153299847455,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-24,885.406436142644,17.369293669672,284.141322806538,85.2423968419614,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-25,712.554897817046,14.0517459796039,208.195747376964,62.4587242130892,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-26,431.01812537818,18.1293794822544,317.161182033296,95.1483546099887,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-27,888.783021615461,17.5298098398877,308.509078944007,92.5527236832021,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-28,873.859523502688,15.9920822559587,276.208824018382,82.8626472055146,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-29,763.49035863645,14.5683954542315,246.637961627058,73.9913884881175,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-04-30,663.409603130471,13.3220439979661,221.351609035661,66.4054827106983,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-01,579.796633990613,11.3656529122615,178.138724454261,53.4416173362784,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-02,423.76467728564,8.32782989507856,107.754531344545,32.3263594033635,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-03,158.463599047246,12.6864472813318,222.195755403865,66.6587266211595,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-04,632.037337971346,12.3403631577603,218.464880875672,65.5394642627016,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-05,631.280599507978,11.0483529607353,190.872589659113,57.2617768977338,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-06,534.360127408288,9.86551846508233,165.852400782618,49.7557202347854,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-07,447.174056660483,8.85406436142644,144.949158497653,43.484747549296,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-08,375.890265125726,7.12554897817046,105.94116932141,31.782350796423,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-09,231.607290708271,4.3101812537818,39.6158997618115,11.8847699285435,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-10,0,8.88783021615461,158.009334492836,47.4028003478509,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-11,460.668190256499,8.73859523502688,157.820149876995,47.3460449630984,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-12,469.738684151019,7.6349035863645,133.590031852072,40.0770095556216,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-13,382.103562912088,6.63409603130471,111.793514165121,33.5380542495362,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-14,303.775853221059,5.79796633990613,93.9725662814316,28.1917698844295,12,3,3,2,4,0,0,0,0,0,0,0,0
"Albania","",2021-05-15,240.922542562043,4.2376467728564,57.9018226770676,17.3705468031203,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-15,2593.42769878087,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-16,2801.77531213838,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-17,3055.25152960677,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-18,3325.12525058882,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-19,3615.78914239888,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-20,3899.23973557309,NA,NA,NA,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-21,4203.41888351993,NA,648.356924695218,194.507077408565,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-22,4614.53226291926,NA,700.443828034594,210.133148410378,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-23,5003.34030277153,NA,763.812882401692,229.143864720508,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-24,5453.07950446484,NA,831.281312647205,249.384393794162,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-25,5936.32593096354,NA,903.947285599719,271.184185679916,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-26,6458.83254412254,NA,974.809933893271,292.442980167981,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-27,6994.09814869819,NA,1050.85472087998,315.256416263995,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-02-28,7571.67948820289,25.9342769878087,1153.63306572981,346.089919718944,12,3,3,2,4,0,0,0,0,0,0,0,0
"Algeria","",2021-03-01,8279.47929988,28.0177531213838,1250.83507569288,375.250522707865,12,3,3,2,4,0,0,0,0,0,0,0,0
